refTime,beginTime,endTime,labeledSentence,Comment,ETU
3/22/16 0:00,3/22/16 0:00,3/27/16 23:59,Now_BTPHS Until Mar_ETPMS 27_ETPDN  Clear the Rack  Save up to 75% (with Extra 25% off Clearance)   Shop Now,,
3/22/16 0:00,3/22/16 0:00,3/27/16 23:59,Now_BTPHS Until Mar_ETPMS 27_ETPDN  Clear the Rack  Save Up to 75%  (with Extra 25% Off Clearance)   Shop Now,,
3/22/16 0:00,3/22/16 0:00,4/21/16 23:59,All_TDPS Day_TDSS Everyday_TPRD -Free Shipping Over $50,Test,
3/22/16 0:00,3/22/16 0:00,3/22/16 23:59,5_TDPN Hours_TDSS Left Bar_2X.gif,Test,
3/22/16 0:00,3/22/16 0:00,3/22/16 23:59,No Kidding? Your SPECIAL DISCOUNT ends tonight!_ETPHS Take an ADDITIONAL 10% OFF everything + get FREE SHIPPING on all orders over $100 -SHOP NOW!,,
3/22/16 0:00,3/22/16 0:00,3/26/16 23:59,25% off Nike Sale. Select styles. Sale Ends March_ETPMS 26._ETPDN Shop Now. Offers and coupons do not apply.,,
3/22/16 0:00,3/22/16 0:00,3/22/16 23:59,1_TDPN Hour_TDSS Left Bar_2X.gif.gif,Test,
3/22/16 0:00,3/22/16 0:00,3/23/16 23:59,Final 2_TDPN Days!_TDSS -STOCK-UP SALE -BUY 1 GET 2 FREE -All Suits & Sportcoats -All fits including Big & Tall -Shop Now -Buy one at regular price and get two items of equal or lesser value free. Excludes factory items and select Designer sportcoats.,,
3/22/16 0:00,3/22/16 0:00,3/27/16 23:59,FREE 2-3 DAY SHIPPING ON ORDERS OF $75 OR MORE  USE PROMO CODE FASTSHIP..ENDS 3_ETPMN / 27_ETPDN,Test,
3/22/16 0:00,3/22/16 0:00,3/23/16 23:59,Ends Tomorrow._ETPDS Dress up! 30% off all Dresses Skirts Accessories and Shoes,,
3/22/16 0:00,3/22/16 0:00,3/22/16 23:59,One_TDPS Day_TDSS Getting Warmer Sale,,
3/22/16 0:00,3/22/16 0:00,3/25/16 23:59,Online Exclusive -4_TDPN Days_TDSS Only! Extra $25 Off(4) Orders Of $100 Or More. Use Code: EXTRA25,,
3/22/16 0:00,3/22/16 0:00,3/23/16 23:59,Fun-Ready Favorites. Save on new play & active styles. New Mix 'n' Match $8(2) and up. Limited_TDPS time_TDSS only. While supplies last. Excludes Online First styles. Prices may vary in stores online and in Canada.,,
3/22/16 0:00,3/22/16 0:00,3/28/16 23:59,NOW THROUGH MARCH_ETPMS 28_ETPDN  SPRING PREFERRED CUSTOMER EVENT,,
3/22/16 0:00,3/22/16 0:00,3/22/16 23:59,One_TDPS Day_TDSS Dress Sale! All Dresses $39 and UNDER! One_TDPS Day_TDSS to Save on Must-Have Dresses! Shop Now,,
3/22/16 0:00,3/22/16 0:00,3/26/16 23:59,ONE big SALE -NOW THRU SATURDAY!_ETPDS -LAST 2_TDPN DAYS_TDSS OF DOORBUSTERS 50% off ALMOST everything IN STORE & ONLINE,Test,
3/22/16 0:00,3/22/16 0:00,3/26/16 23:59,The Goodwill Sale -Ends Saturday_ETPDS March_ETPMS 26._ETPDN Save on nearly everything including your favorite brands that rarely go on sale! Enjoy 2 exclusive coupons for big savings! Plus donate in-store to earn extra coupons. Extra 25% off an apparel or fine jewelry item Extra 15% off a cosmetics or fragrance item Promo code: MARCHGDWL16. SHOP NOW.,,
3/22/16 0:00,3/23/16 0:00,3/26/16 23:59,4_TDPN days_TDSS only! Wednesday_BTPDS March_BTPMS 23_BTPDN through Saturday_ETPDS March_ETPMS 26._ETPDN $50 off your purchase of $100 or more Promo code: ZEASTER5016. All in-store merchandise including designer brands counts toward the $100 minimum; however $50 discount applies only to coupon-eligible merchadise. Online offer varies; see below for details. Print Coupons.,,
3/22/16 0:00,3/22/16 0:00,3/26/16 23:59,Your Rewards Limited_TDPS Time_TDSS Ends Saturday_ETPDS March_ETPMS 26_ETPDN In-store only Open a YOUR REWARDS credit card and receive $40 in BONUS Rewards Cards Find a store.,,
3/22/16 0:00,3/22/16 0:00,3/26/16 23:59,Earn extra coupons for The Goodwill Sale! Ends Saturday_ETPDS March_ETPMS 26_ETPDN -Get 3 coupons for every gently used item you donate in-store! Apparel shoes luggage handbags home textiles and linens & blankets. Get 3 coupons when you donate $5 in-store!,,
3/22/16 0:00,3/22/16 0:00,3/27/16 23:59,So Many Steals So Little Time  Now_BTPHS Until Mar_ETPMS 27_ETPDN  Clear The Rack  Save Up To 75% (with Extra 25% Off Clearance)  Shop Now,,
3/25/16 0:00,3/25/16 0:00,3/27/16 23:59,3_TDPN DAYS_TDSS ONLY New Styles JUST ADDED! UP TO 80% OFF ORIGINAL PRICESWHEN YOU TAKE AN EXTRA 40% OFF PREVIOUSLY REDUCED PRICES IN OUR ONLINE OUTLET ENDS MIDNIGHT_ETPHS SUNDAY_ETPDS 3_ETPMN / 27_ETPDN ENTER CODE SAVE40 AT CHECKOUTHURRY QUANTITIES ARE LIMITED,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Nordstrom Rewards  Earn Triple Points Ends March_ETPMS 26_ETPDN  Learn More,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Our Latest Deals on Home Furnishings & More. Now Up to 85% Off! Limited_TDPS Time_TDSS Only,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Looking for a new spring outfit ? Shop and Save Saturday!_ETPDS,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,In stores tomorrow_ETPDS only! $39.50 Select Solid Cardigans. Find A Store,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Ends tomorrow_ETPDS in stores and online. 30% off all Dresses Skirts Accessories and Shoes. Shop All Dresses,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Ends tomorrow_ETPDS in storesland online. 30% off all Skirts. Shop All Skirts,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Ends tomorrow_ETPDS in stores and online. 30% off all Accessories. Shop All Accessories,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Ends tomorrow_ETPDS in stores and online. 30% off all Shoes. Shop All Shoes,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,In stores tomorrow_ETPDS only! $29.50 Select Solid Shrugs. Find A Store,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,Saturday_ETPDS Deals,,
3/25/16 0:00,3/25/16 0:00,3/25/16 23:59,STOCK-UP SALE -LAST_TDPS DAY!_TDSS - BUY 1 GET 2 FREE All Suits &amp; Sportcoats All fits including Big & Tall -Shop Now,,
3/25/16 0:00,3/25/16 0:00,3/25/16 23:59,Today_ETPDS Only! Complete your outfit! In Stores Only: $39.50 Select Solid Cardigans. Find A Store,,
3/25/16 0:00,3/25/16 0:00,3/25/16 23:59,Today_ETPDS Only! Complete your outfit! In Stores Only: $29.50 Select Solid Shrugs. Find A Store,,
3/25/16 0:00,3/25/16 0:00,3/25/16 23:59,Today_ETPDS Only! Complete your outfit! In Stores Only.  Find A Store,,
3/25/16 0:00,3/25/16 0:00,3/25/16 23:59,Last_TDPS Day!_TDSS 30% off All Dresses Skirts Accessories and Shoes. Shop All Dresses,,
3/25/16 0:00,3/25/16 0:00,3/27/16 23:59,Online Exclusive -3_TDPN Days_TDSS Only! Extra $25 Off(2) Orders Of $100 Or More. Use Code: EXTRA25,,
3/25/16 0:00,3/25/16 0:00,3/27/16 23:59,Online Exclusive -3_TDPN Days_TDSS Only! Extra $25 Off(3) Orders Of $100 Or More. Use Code: EXTRA25,,
3/25/16 0:00,3/25/16 0:00,3/26/16 23:59,$9.99(3) and up Gymmies. Shop Now. Select styles and limted_TDPS time_TDSS only. While supplies last.,,
3/25/16 0:00,3/25/16 0:00,3/29/16 23:59,Now_BTPHS Through Tuesday_ETPDS -Easter Sale Event  Additional 20% OFF On All Sale Items,,
3/25/16 0:00,3/25/16 0:00,3/25/16 23:59,Sun Joe Pole Chainsaw Today_ETPDS Only,,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,The Goodwill Sale. Ends Today_ETPDS Saturday_ETPDS March_ETPMS 26._ETPDN Save on nearly everything including your favorite brands that rarely go on sale! Just for you! Get started with Two Exclusive Goodwill Sale Coupons. Plus donate in-store to earn extra coupons. Save an extra 25% on a single item. Save an extra 15% on a single cosmetics or fragrance item Promo code: MARCHGDWL16. Ends Today_ETPDS Saturday_ETPDS March_ETPMS 26._ETPDN Take $50 off your $100 purchase. Promo code: ZEASTER5016. Shop Now.,,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,The Goodwill Sale. Ends Today_ETPDS Saturday_ETPDS March_ETPMS 26._ETPDN Save on nearly everything including your favorite brands that rarely go on sale! Just for you! Get started with Two Exclusive Goodwill Sale Coupons. Plus donate in-store to earn extra coupons. Save an extra 25% on a single item. Save an extra 15% on a single cosmetics or fragrance item Promo code: MARCHGDWL16. Ends Today_ETPDS Saturday_ETPDS March_ETPMS 26._ETPDN Take $50 off your $100 purchase. Promo code: ZEASTER5016. Print Coupons.,,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,Earn extra coupons for The Goodwill Sale! Ends Saturday_ETPDS March_ETPMS 26_ETPDN -Get 3 coupons for every gently used item you donate in-store! Apparel shoes luggage handbags home textiles and linens & blankets. Get 3 coupons when you donate $5 in-store!,,
3/26/16 0:00,3/26/16 0:00,3/27/16 23:59,Weekend_ETPDS sale update: more is more on ready-to-wear for men and women.,,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,HURRY! Last_TDPS Chance_TDSS -Up To 25% OFF Nike Clothing Athletic Shoes & Accessories,,
3/26/16 0:00,3/26/16 0:00,3/27/16 23:59,FINAL 2_TDPN DAYS_TDSS New Styles JUST ADDED! UP TO 80% OFF ORIGINAL PRICES WHEN YOU TAKE AN EXTRA 40% OFF PREVIOUSLY REDUCED PRICES IN OUR ONLINE OUTLET ENDS MIDNIGHT_ETPHS TOMORROW_ETPDS 3_ETPMN / 27_ETPDN ENTER CODE SAVE40 AT CHECKOUTHURRY QUANTITIES ARE LIMITED,,
3/26/16 0:00,4/1/16 0:00,4/30/16 23:59,New for April._ETPMS,Test,
3/26/16 0:00,3/26/16 9:00,3/26/16 17:00,Saturday_BTPDS 9_BTPHN AM_BTPAP - 5_ETPHN PM_ETPAP All_TDPS Day_TDSS Online! -LAST_TDPS DAY_TDSS FOR DOORBUSTERS 50% off -ALMOST everything IN STORE & ONLINE,,
3/26/16 0:00,3/29/16 8:00,3/29/16 23:59,Starts 3_BTPMN / 29_BTPDN At 8_BTPHN AM_BTPAP Pacific_BTPZ  Tory Burch  Limited_TDPS - Time_TDSS Online Sale Event  Preview Now,Test,End Time Unknown
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,New Saturday_ETPDS Doorbusters,,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,Final_TDPS Hours_TDSS Everything 50% off -No Exclusions,,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,STARTING AT MIDNIGHT!_BTPHS -UP TO 60% OFF -THROUGHOUT THE SITE + EXTRA 20% OFF Any purchase of $100 or more.,Test,End Time Unknown
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,LAST_TDPS DAY_TDSS  FREE 2-3 DAY SHIPPING ON ORDERS OF $75 OR MORE,Test,
3/26/16 0:00,3/26/16 0:00,3/26/16 23:59,TODAY_ETPDS AND ONLINE ONLY! -UP TO 60% OFF -THROUGHOUT THE SITE + EXTRA 20% OFF Any purchase of $100 or more.,,
3/26/16 0:00,3/26/16 0:00,3/27/16 23:59,Deals of the day -shop all offers -online only select styles while supplies_TDPS last_TDSS,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Online only Today_ETPDS  March_ETPMS 27_ETPDN Promo code: EASTER16,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,Extended Through Tomorrow!_ETPDS,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Get Egg-Cited! Shop Markdowns up to 75% OFF! One_TDPS Day_TDSS Clearance Event! Ends at Midnight!_ETPHS Shop Clearance up to 75% OFF!,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,Hurry! 2 Great Deals End Tomorrow._ETPDS Online Exclusive. Extra $25 Off(3) Orders Of $100 Or More. Use Code: EXTRA25,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,TWO_TDPS DAYS_TDSS OF FREE SHIPPING STARTS NOW,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,JUST TWO_TDPS MORE DAYS_TDSS TO SAVE  SPRING PREFERRED CUSTOMER EVENT,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,SUNDAY_ETPDS FUNDAY -SALE -UP TO 60% OFF Select Styles -SHOP MEN'S,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,SUNDAY_ETPDS FUNDAY -SALE -UP TO 60% OFF Select Styles -SHOP WOMEN'S,,
3/27/16 0:00,3/26/16 0:00,3/26/16 23:59,WEEKEND_ETPDS SAVINGS,Test,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Susan Graver Dress Today_ETPDS Only,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,TODAY_ETPDS ONLY HAPPY EASTER,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Online & In stores ends tonight:_ETPDS Entire store up to 50% off.,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Online Only  Ends Today_ETPDS  Clear The Rack  Save Up To 75% (with Extra 25% Off Clearance)  Shop Now,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Today_ETPDS Only -$19.95 Styles!,,
3/27/16 0:00,3/27/16 0:00,4/28/16 23:59,theres still time to earn  GAPCASH  Get $25 in GapCash for every $50 you spend thru 4_ETPMN / 28._ETPDN Spend your GapCash 5_BTPMN / 11_BTPDN - 5_ETPMN / 15._ETPDN ,Test,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,Ends Tomorrow_ETPDS - All Clearance up to 70% off,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Hours_TDPS Left!_TDSS Online Only! Or call 1-800-825-2687,,
3/27/16 0:00,3/27/16 0:00,4/2/16 23:59,Shop and SAVE today_BTPDS ! $25 OFFyour next purchaseof $100 or more Hurry offer expires in 7_TDPS days!_TDSS,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,ENDS_TDPS SOON_TDSS -DON'T MISS OUT!  HOP TO IT!  50-70% OFF ENTIRE STORE  SHOP NOW,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Final_TDPS Hours!_TDSS -UP TO 60% OFF -THROUGHOUT THE SITE + EXTRA 20% OFF Any purchase of $100 or more.,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,IN-STORE ONLY  ENDS 3_ETPMN / 27_ETPDN  TAKE $15 OFF YOUR PURCHASE OF $50 OR MORE,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,ONLINE ONLY. ENDS 3_ETPMN / 28._ETPDN,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,Up to 70% OFF Outerwear & Sweaters -End of Season -Last_TDPS Chance_TDSS to Save!,,
3/27/16 0:00,3/27/16 0:00,3/30/16 23:59,EXTRA 20% OFF all sale items  ONLINE & IN STORE  Code EXTRA20  Ends 3_ETPMN / 30_ETPDN  SHOP ALL SALE,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Last_TDPS Day!_TDSS,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,HAPPY MONDAY_BTPDS EXTENDED THROUGH TOMORROW_ETPDS,Test,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Ends Today!_ETPDS Online Exclusive. Extra $25 Off(3) Orders Of $100 Or More. Use Code: EXTRA25,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,FINAL_TDPS DAY_TDSS OF FREE SHIPPING,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,LAST_TDPS CHANCE!_TDSS ENDS TODAY_ETPDS,Test,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,2_TDPN DAYS_TDSS ONLY! -30% OFF -MEN'S AND WOMEN'S BAGS -at KennethCole.com -(CONTAIN YOURSELF.) -SHOP MEN'S,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,2_TDPN DAYS_TDSS ONLY! -30% OFF -MEN'S AND WOMEN'S BAGS -at KennethCole.com -(CONTAIN YOURSELF.) -SHOP WOMEN'S,,
3/27/16 0:00,3/27/16 0:00,3/29/16 23:59,Offer ends March_ETPMS 29._ETPDN,,
3/27/16 0:00,3/27/16 0:00,3/28/16 23:59,Ends Tomorrow!_ETPDS -Easter Sale Event  Additional 20% OFF On All Sale Items,,
3/27/16 0:00,3/27/16 0:00,4/4/16 23:59,MEMBERS SAVE AN EXTRA 20% ON ONE REI OUTLET ITEM -ENDS APRIL_ETPMS 4_ETPDN,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,Extended Today_ETPDS Only! Free Shipping On Our Latest Loves,,
3/27/16 0:00,3/27/16 0:00,3/27/16 23:59,FREE UMBRELLA -Starts today_BTPDS in stores only. With a single same_TDPS - day_TDSS in store Brighton purchase of $100 or more -LEARN MORE:,Test,End Time Unknown
3/28/16 0:00,3/28/16 0:00,3/30/16 23:59,25% off 3_TDPN DAYS_TDSS ONLY! ENDS 3_ETPMN / 30_ETPDN The Creek jeans HAVE YOU TRIED THEM? Great-fitting jeans in our unique stretch denim that controls like a hug but never squeezes,,
3/28/16 0:00,3/28/16 0:00,3/30/16 23:59,25% off 3_TDPN DAYS_TDSS ONLY! ENDS 3_ETPMN / 30_ETPDN boyfriend SWEATERS Fine gauge 100% cotton...just right for the changing seasons,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,ONLINE ONLY. FINAL_TDPS HOURS!_TDSS Better get crackin' this ends tonight._ETPHS,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,Final_TDPS Hours!_TDSS Online Exclusive. Extra $25 Off(3) Orders Of $100 Or More. Use Code: EXTRA25,,
3/28/16 0:00,3/29/16 0:00,3/30/16 23:59,PREVIEW STARTS TOMORROW!_BTPDS TUESDAY_BTPDS MARCH_BTPMS 29._BTPDN POWER WEDNESDAY_ETPDS SALE: WEDNESDAY_ETPDS MARCH_ETPMS 30._ETPDN Shop new spring favorites! Save up to 50% storewide.,Test,
3/28/16 0:00,3/28/16 0:00,3/30/16 23:59,ENDS WEDNESDAY_ETPDS MARCH_ETPMS 30:_ETPDN plus take an extra 20% OFF your Yellow or Blck Dot purchase. PROMO CODE: YELLOMRCH20. PRINT COUPON.,,
3/28/16 0:00,3/28/16 0:00,3/30/16 23:59,ENDS WEDNESDAY_ETPDS MARCH_ETPMS 30:_ETPDN plus take an extra 20% OFF your Yellow or Blck Dot purchase. PROMO CODE: YELLOMRCH20. SHOP NOW.,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,Today_ETPDS & Online Only. Free Shipping(1) on every order + extra 20%(2) off entire purchase. Use Promo Code: BONUS20,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,We love our Friends & Family: At Least 20% OFF Shop Friends and Family Sale Event -Ends TONIGHT!_ETPHS,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,Ends Tonight!_ETPHS -Easter Sale Event  Additional 20% OFF On All Sale Items,,
3/28/16 0:00,3/28/16 0:00,3/29/16 23:59,PRINT COUPON -valid thru 3_ETPMN / 29_ETPDN,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,Today_ETPDS online only: all shoes 30% off. Excludes clearance and Brands We Love. SHOP SHOES,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,Flash_TDPS deals,,
3/28/16 0:00,3/28/16 0:00,3/29/16 23:59,Starts Now_BTPHS  Tory Burch  Limited_TDPS - time_TDSS online sale event  Sophisticated pairs that strike the balancebetween timeless prep and modern luxury.  Shop Shoes,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,Final_TDPS Hours!_TDSS -Easter Sale Event  Additional 20% OFF On All Sale Items,,
3/28/16 0:00,3/28/16 0:00,3/29/16 23:59,Up to 70%(4) off when you take an extra 40% off clearance. Limited_TDPS time_TDSS only. Shop Now,,
3/28/16 0:00,3/28/16 0:00,3/30/16 23:59,Sneak Peek! An Exclusive Shopping Day Just for You Wednesday_ETPDS March_ETPMS 30._ETPDN To redeem use code TODAY at checkout.,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59, -END OF SEASON -LAST_TDPS CHANCE_TDSS TO SAVE! -70% OFF Outerwear,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59, -END OF SEASON -LAST_TDPS CHANCE_TDSS TO SAVE! -70% OFF Sweaters,,
3/28/16 0:00,3/28/16 0:00,3/29/16 23:59,Deals of the Day -$29.97 Clearace Casual Pants Orig. $79.50-$185 Shop All Offers -Online only select styles while supplies_TDPS last._TDSS,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,LAST_TDPS DAY_TDSS,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,1_TDPN more day!_TDSS Online clearance!,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,LAST_TDPS DAY:_TDSS TAKE $30 OFF EVERY $100 SPENT,,
3/28/16 0:00,3/28/16 0:00,3/29/16 23:59,Up to 70%(3) off when you take an extra 40% off clearance. Limited_TDPS time_TDSS only. Shop Now,,
3/28/16 0:00,3/28/16 0:00,3/4/16 23:59,SPRING IS REALLY GETTING CLOTHES. -40% OFF -SELECT STYLES NOW_BTPHS THROUGH SUNDAY_ETPDS -SHOP MEN'S,,
3/28/16 0:00,3/28/16 0:00,3/4/16 23:59,SPRING IS REALLY GETTING CLOTHES. -40% OFF -SELECT STYLES NOW_BTPHS THROUGH SUNDAY_ETPDS -SHOP WOMEN'S,,
3/28/16 0:00,3/28/16 0:00,3/28/16 23:59,One_TDPS Day_TDSS Only -Shop Swim up to 80% OFF!,,
3/28/16 0:00,4/1/16 0:00,4/30/16 23:59,Shop the April_ETPMS catalog.,Test,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,of the season sale! starts today_BTPDS march_BTPMS 30!_BTPDN,,End Time Unknown
3/30/16 0:00,3/30/16 0:00,4/14/16 23:59,$10 spend $50 get -FOR EVERY $50 SPENT MARCH_BTPMS 30_BTPDN - APRIL_ETPMS 3_ETPDN GET A $10 COUPON REDEEMABLE APRIL_BTPMS 8_BTPDN - 14_ETPDN 2016_ETPYN,Test,
3/30/16 0:00,3/30/16 0:00,4/3/16 23:59,IN STORE & ONLINE PRINT COUPON valid 3_BTPMN / 30_BTPDN - 4_ETPMN / 3_ETPDN,,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,Today_ETPDS online only: Free shipping no minimum applies to standard ground ship to the 48 contiguous United States. Plus $15 off $75 Sitewide! Cannot be combined with offers requiring a promo code. Discount taken automatically at checkout.,,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,25% off FINAL_TDPS DAY!_TDSS The Creek jeans HAVE YOU TRIED THEM? Great-fitting jeans in our unique stretch denim that controls like a hug but never squeezes,,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,25% off FINAL_TDPS DAY!_TDSS boyfriend SWEATERS Fine-gauge 100% cottom ... just right for the changing seasons,,
3/30/16 0:00,3/30/16 0:00,4/10/16 23:59,Thru April_ETPMS 10_ETPDN th 2016_ETPYN -Free Umbrella with a single same-day Brighton purchase of $100 or more in store. Learn More,,
3/30/16 0:00,3/30/16 0:00,4/3/16 23:59,HURRY LAST_TDPS CHANCE!_TDSS ENDS APRIL_ETPMS 3_ETPDN A SPECIAL OFFER,,
3/30/16 0:00,3/31/16 0:00,4/3/16 23:59,In-store & online March_BTPMS 31_BTPDN to April_ETPMS 3_ETPDN Extra 30% off already-reduced styles. Shop sale,,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,Two_TDPS Days_TDSS Only -Exclusively Online -All Clearance 60-70% off~,,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,Last_TDPS Chance!_TDSS First Pair As Low As $10.,,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,Today_ETPDS only! All dresses 50% off -no exclusions,,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,Online Exclusive -2_TDPN Days_TDSS Only! Must-See Markdowns $4.99(2) and up includes 100s of styles! Shop Now,,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,40% OFF -SELECT MENS AND WOMEN'S CLOTHING -FOR A LIMITED_TDPS TIME_TDSS ONLY. -SHOP MEN'S,,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,40% OFF -SELECT MENS AND WOMEN'S CLOTHING -FOR A LIMITED_TDPS TIME_TDSS ONLY. -SHOP WOMEN'S,,
3/30/16 0:00,3/30/16 0:00,4/3/16 23:59,Spend $50 get $10 -now_BTPHS thru April_ETPMS 3!_ETPDN Get a $10 coupon redeemable April_BTPMS 8_BTPDN - 14_ETPDN,Test,
3/30/16 0:00,3/30/16 0:00,4/3/16 23:59,In store & online -print coupon -valid thru 4_ETPMN / 3_ETPDN,,
3/30/16 0:00,3/30/16 0:00,4/2/16 23:59,Super Saturday_ETPDS Sale. Save up to 60% off storewide. Shop over 110 door busters all day Thursday_BTPDS and Saturday._ETPDS,Test,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,Today_ETPDS only in app Free Ship no min applies to standard ground shipping to the 48 contiguous United States. GET IT NOW,,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,Starts Now_BTPDS  Eileen Fisher Including Plus & Petites  Limited_TDPS - Time_TDSS Online Sale Event  Beautifully simple and considered designs to wear season after season.  Shop Clothing,,
3/30/16 0:00,3/30/16 0:00,3/30/16 23:59,Last_TDPS Day_TDSS  Tory Burch  Limited_TDPS - Time_TDSS Online Sale Event  Perfecting the art of effortless dressing.  Explore Now,Test,
3/30/16 0:00,3/30/16 0:00,3/31/16 23:59,Venus VIP Exclusive: 10% OFF + Dresses from $14! LAST_TDPS CHANCE!_TDSS Shop Now and Enjoy 10% OFF your entire,,
3/30/16 0:00,3/30/16 0:00,4/1/16 23:59,ONLINE & IN STORES  35% OFF REG. PRICE STYLES THRU 4_ETPMN / 1_ETPDN,,
4/1/16 0:00,4/1/16 0:00,4/4/16 23:59,CARDMEMBERS 40% OFF REG. PRICE STYLES THRU 4_ETPMN / 4_ETPDN when you use your Gap Card Banana Card Old Navy Card or Athleta Card,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Final_TDPS Hours_TDSS All Dresses 50% off,,
4/1/16 0:00,4/2/16 0:00,4/3/16 23:59,The Weekend_ETPDS Shop,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,evertyhing is full price today! just kidding -april_ETPMS fools_TDPS day._TDSS take an extra 15% using promo code S,Test,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Today_ETPDS - April_ETPMS 1_ETPDN Online only Promo Code: HAHAHA,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Online Exclusive -Last_TDPS Day!_TDSS Must-See Markdowns $4.99(2) and up includes 100s of styles! Shop Now,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Extended All Dresses 50% off No Exclusions,Test,End Time Unknown
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,Last_TDPS Day_TDSS -Online Only!,,
4/1/16 0:00,4/1/16 0:00,4/1/16 23:59,One_TDPS Day_TDSS Only! 0% OFF EVERYTHING (just foolin')! No Kidding Around! Shop Now and Save up to 55% OFF April Fool's Sale,,
